2118.953395,12.000000,11.800989,17.866030
2118.962389,12.000000,11.545853,17.868683
2118.971385,12.000000,11.545853,17.870724
2118.982380,12.000000,11.903044,17.873990
2118.992372,12.000000,11.647908,17.873174
2119.003367,12.000000,11.903044,17.871541
2119.017356,12.000000,11.647908,17.870724
2119.029349,12.000000,11.698935,17.871337
2119.038344,12.000000,11.852016,17.871745
2119.053334,12.000000,11.800989,17.871133
2119.064326,12.000000,11.903044,17.867459
2119.078318,12.000000,12.158180,17.865826
2119.090310,12.000000,12.056125,17.861336
2119.104301,12.000000,12.158180,17.856029
2119.115294,12.000000,12.260234,17.854601
2119.129286,12.000000,11.954071,17.850723
2119.139280,12.000000,12.260234,17.847661
2119.155270,12.000000,11.903044,17.847457
2119.162265,12.000000,12.056125,17.847049
2119.172260,12.000000,12.056125,17.844600
2119.183253,12.000000,12.158180,17.842559
2119.197245,12.000000,11.903044,17.840314
2119.208237,12.000000,11.954071,17.838477
2119.223228,12.000000,11.852016,17.838681
2119.232634,12.000000,11.954071,17.836436
2119.241931,12.000000,11.954071,17.830109
2119.252925,12.000000,11.903044,17.827047
2119.265916,12.000000,12.005098,17.827660
2119.283904,12.000000,12.005098,17.823986
2119.292898,12.000000,11.954071,17.818883
2119.303894,12.000000,11.903044,17.814189
2119.314885,12.000000,11.903044,17.808066
2119.328876,12.000000,12.107153,17.809087
2119.341869,12.000000,12.005098,17.805413
2119.353861,12.000000,12.107153,17.800310
2119.365857,12.000000,12.005098,17.793983
2119.378846,12.000000,12.005098,17.789697
2119.390838,12.000000,12.158180,17.786840
2119.403830,12.000000,11.954071,17.785207
2119.422819,12.000000,11.954071,17.780921
2119.431813,12.000000,11.903044,17.780105
2119.447803,12.000000,11.749962,17.779901
2119.459795,12.000000,11.903044,17.801739
2119.478783,12.000000,12.005098,17.801331
2119.491775,12.000000,11.852016,17.801739
2119.504768,12.000000,11.749962,17.800719
2119.517760,12.000000,11.749962,17.798269
2119.534749,12.000000,11.852016,17.797861
2119.546741,12.000000,12.005098,17.796433
2119.562731,12.000000,11.800989,17.795208
2119.577722,12.000000,11.749962,17.790105
2119.589714,12.000000,11.800989,17.786636
2119.603706,12.000000,11.903044,17.786023
2119.621694,12.000000,11.852016,17.784391
2119.630690,12.000000,11.749962,17.783166
2119.641683,12.000000,11.800989,17.783370
2119.651677,12.000000,11.749962,17.788473
2119.666667,12.000000,11.698935,17.791330
2119.676661,12.000000,11.954071,17.793779
2119.684656,12.000000,11.698935,17.794187
2119.698646,12.000000,11.800989,17.793371
2119.711640,12.000000,11.749962,17.788677
2119.723632,12.000000,11.954071,17.786840
2119.737355,12.000000,11.800989,17.781533
2119.749258,12.000000,11.954071,17.780513
2119.763248,12.000000,11.954071,17.775614
2119.774242,12.000000,11.749962,17.770920
2119.790232,12.000000,12.158180,17.767042
2119.799227,12.000000,12.005098,17.765818
2119.815217,12.000000,12.158180,17.765410
2119.823211,12.000000,11.954071,17.761736
2119.833205,12.000000,12.107153,17.755613
2119.845198,12.000000,12.005098,17.752959
2119.859189,12.000000,11.800989,17.751939
2119.869183,12.000000,11.903044,17.752551
2119.883174,12.000000,11.698935,17.754796
2119.895167,12.000000,11.698935,17.756429
2119.908159,12.000000,11.749962,17.756837
2119.922150,12.000000,11.800989,17.758878
2119.936142,12.000000,11.545853,17.761532
2119.950133,12.000000,11.749962,17.760307
2119.962125,12.000000,11.596880,17.758470
2119.984113,12.000000,11.698935,17.763981
2119.992108,12.000000,11.749962,17.771328
2120.004100,12.000000,11.545853,17.774798
2120.015092,12.000000,11.800989,17.774390
2120.035081,12.000000,11.698935,17.774186
2120.044075,12.000000,11.800989,17.774594
2120.056067,12.000000,11.698935,17.778472
2120.067060,12.000000,11.698935,17.781533
2120.088047,12.000000,11.647908,17.780717
2120.096042,12.000000,11.749962,17.784187
2120.107038,12.000000,11.903044,17.789493
2120.118029,12.000000,11.800989,17.796024
2120.132020,12.000000,11.903044,17.799086
