160.239012,16.000000,15.985221,20.638711
160.248922,16.000000,16.036248,20.637690
160.263912,16.000000,15.883167,20.637078
160.272821,16.000000,16.036248,20.635854
160.283814,16.000000,16.036248,20.633813
160.294807,16.000000,15.934194,20.635649
160.309798,16.000000,16.189330,20.636670
160.328523,16.000000,15.781112,20.638303
160.338515,16.000000,15.934194,20.641976
160.354505,16.000000,15.934194,20.640548
160.362499,16.000000,15.883167,20.638711
160.374494,16.000000,15.832140,20.638711
160.386487,16.000000,15.781112,20.642793
160.400477,16.000000,15.985221,20.645650
160.411470,16.000000,15.883167,20.647487
160.426462,16.000000,15.832140,20.649732
160.438454,16.000000,15.781112,20.655447
160.459440,16.000000,15.730085,20.662590
160.468435,16.000000,15.832140,20.668917
160.479427,16.000000,15.525976,20.673612
160.490420,16.000000,15.730085,20.673612
160.505412,16.000000,15.679058,20.674836
160.516406,16.000000,15.781112,20.679531
160.531397,16.000000,15.730085,20.682388
160.542389,16.000000,15.781112,20.682184
160.557379,16.000000,15.628031,20.684429
160.568373,16.000000,15.985221,20.688103
160.584364,16.000000,16.036248,20.688919
160.600353,16.000000,15.934194,20.687490
160.608358,16.000000,16.087276,20.685654
160.620351,16.000000,16.087276,20.684021
160.632344,16.000000,16.138303,20.684633
160.645335,16.000000,15.934194,20.682184
160.658328,16.000000,16.036248,20.680959
160.671319,16.000000,16.189330,20.684429
160.684319,16.000000,16.240357,20.682592
160.697304,16.000000,16.189330,20.681980
160.718291,16.000000,16.240357,20.681572
160.727285,16.000000,16.087276,20.680347
160.740277,16.000000,15.934194,20.678510
160.752269,16.000000,16.036248,20.673612
160.766261,16.000000,15.883167,20.672387
160.778253,16.000000,16.036248,20.671571
160.791245,16.000000,15.934194,20.662999
160.804237,16.000000,15.985221,20.661570
160.816913,16.000000,15.934194,20.661162
160.829779,16.000000,15.781112,20.661162
160.849767,16.000000,15.883167,20.659733
160.858760,16.000000,15.883167,20.660549
160.869755,16.000000,15.883167,20.662182
160.881747,16.000000,15.934194,20.664223
160.894739,16.000000,15.730085,20.663815
160.906731,16.000000,15.832140,20.665448
160.919724,16.000000,15.832140,20.668713
